30, Private,203488, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
25, Private,208999, Some-college,10, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
73, ?,89852, 1st-4th,2, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Portugal, <=50K
51, Private,200576, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,63, United-States, <=50K
31, Private,420749, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private,185846, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,80680, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
22, Federal-gov,218445, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private,162604, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States, <=50K
32, State-gov,438711, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
36, Private,143486, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private,111499, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, ?,205396, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,4, United-States, <=50K
39, Private,209397, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private,709798, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
43, Private,245842, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, Mexico, <=50K
34, Private,232855, Some-college,10, Separated, Other-service, Unmarried, Black, Female,0,0,37, United-States, <=50K
51, Private,335997, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,55, United-States, >50K
44, Federal-gov,280362, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private,177121, Some-college,10, Separated, Other-service, Not-in-family, White, Female,0,0,58, United-States, <=50K
24, Private,116968, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, State-gov,118447, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
47, Private,121124, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private,126223, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private,194940, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,136651, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
36, Private,183612, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
36, Private,274809, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
61, Private,203126, Bachelors,13, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,12, ?, <=50K
55, Local-gov,84564, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,39, United-States, <=50K
64, Private,477697, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16, United-States, <=50K
47, Self-emp-inc,332355, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
44, Local-gov,387770, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
47, Self-emp-inc,105779, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
50, State-gov,45961, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,6849,0,40, United-States, <=50K
25, Private,404616, Masters,14, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, >50K
40, Private,197344, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
61, ?,188172, Doctorate,16, Widowed, ?, Not-in-family, White, Female,0,0,5, United-States, <=50K
40, Private,373050, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, ?, <=50K
36, ?,389850, HS-grad,9, Married-spouse-absent, ?, Unmarried, Black, Male,0,0,50, United-States, <=50K
37, Private,241962, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
52, Private,373367, 11th,7, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private,246974, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Self-emp-not-inc,40293, HS-grad,9, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
24, State-gov,289909, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Private,53197, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,40, United-States, >50K
31, Private,184307, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,265576, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
31, Private,356882, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,40, United-States, <=50K
23, Private,434467, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
20, Private,171398, 10th,6, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
43, Private,102895, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Local-gov,95855, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,60, United-States, >50K
36, Self-emp-not-inc,285020, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2885,0,40, United-States, <=50K
23, State-gov,305498, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private,144259, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,4386,0,80, ?, >50K
29, Private,50028, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,192283, Masters,14, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,80, United-States, >50K
69, ?,159077, 11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,48, United-States, <=50K
18, Self-emp-inc,117372, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
51, Self-emp-not-inc,95435, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
36, Private,111377, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, ?,147215, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,30, United-States, <=50K
60, Local-gov,48788, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,5455,0,55, United-States, <=50K
22, Private,260594, 11th,7, Never-married, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
61, Private,85194, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States, <=50K
33, Self-emp-not-inc,58702, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,3103,0,50, United-States, >50K
37, ?,319685, Assoc-voc,11, Married-civ-spouse, ?, Husband, White, Male,0,0,54, United-States, >50K
32, Local-gov,203849, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc,277783, Masters,14, Never-married, Farming-fishing, Own-child, White, Male,0,0,99, United-States, <=50K
59, State-gov,159472, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
79, Private,121318, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
47, Private,194698, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30, Self-emp-not-inc,243665, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
50, Private,116287, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Columbia, <=50K
42, Local-gov,117227, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
20, Self-emp-not-inc,217404, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private,100219, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
22, ?,287988, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,15, United-States, <=50K
60, State-gov,234854, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
45, Private,99385, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Canada, <=50K
32, Private,136204, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,0,2824,55, United-States, >50K
46, Private,161508, 10th,6, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc,142519, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc,54152, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, Local-gov,81154, Assoc-voc,11, Never-married, Protective-serv, Unmarried, White, Male,0,0,48, United-States, <=50K
24, Private,24243, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1590,40, United-States, <=50K
20, Self-emp-inc,95997, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,70, United-States, <=50K
32, Self-emp-inc,78530, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
25, Private,298225, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
25, Private,63062, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
70, Private,216390, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,2653,0,40, United-States, <=50K
32, Private,131224, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,333108, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Local-gov,176813, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
52, State-gov,71344, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private,138192, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33, Private,288825, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,2258,84, United-States, <=50K
35, Self-emp-not-inc,166416, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
32, Private,349365, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,65, United-States, <=50K
70, ?,148065, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States, >50K
28, Private,210945, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,35, Haiti, <=50K
40, Private,445382, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private,118056, Some-college,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
51, Private,191965, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
42, Private,231813, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private,76280, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc,255503, 11th,7, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, <=50K
62, Private,115387, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Female,0,0,40, United-States, <=50K
46, Private,192793, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private,374367, Assoc-voc,11, Separated, Sales, Not-in-family, Black, Male,0,0,44, United-States, <=50K
42, Private,94600, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
23, Private,478994, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private,40915, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
29, Private,167716, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States, <=50K
37, Private,190987, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,7298,0,40, United-States, >50K
50, Private,167065, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Private,65389, HS-grad,9, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
32, Local-gov,235109, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
56, Private,282023, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
57, Private,47619, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private,191204, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
30, Federal-gov,164552, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,1876,40, United-States, <=50K
45, Private,101825, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
61, Self-emp-not-inc,50483, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States, <=50K
25, Local-gov,249214, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc,197365, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
27, Private,277760, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private,360252, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
19, Private,128346, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
33, ?,316663, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,50, United-States, <=50K
40, Private,201495, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States, <=50K
58, State-gov,259929, Doctorate,16, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States, >50K
18, Private,298860, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
56, Private,170070, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
64, ?,140237, Preschool,1, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,245873, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
34, Private,202450, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, >50K
21, Private,276709, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
25, Private,195994, 1st-4th,2, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
57, Private,375868, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc,128016, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
